stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
TRAFBANC,1790,Trafalgar at Bancroft  WB - #1790,,42.994791,-81.1617,,,,,,0
TRAFCLA1,1791,Trafalgar at Clarke Rd EB - #1791,,42.992012,-81.171074,,,,,,0
TRAFCLA2,1792,Trafalgar at Clarke Rd WB - #1792,,42.992585,-81.169541,,,,,,0
TRAFCLA4,1793,Trafalgar West of Clarke Rd WB - #1793,,42.992076,-81.171269,,,,,,0
TRAFDAWN,1794,Trafalgar at Dawn WB - #1794,,42.989922,-81.178952,,,,,,0
TRAFHUD2,1796,Trafalgar at Hudson  WB - #1796,,42.99612,-81.157048,,,,,,0
TRAFHUD4,1797,Trafalgar Between Hudson and Admiral WB - #1797,,42.995507,-81.159215,,,,,,0
TRAFMARC,1798,Trafalgar at Marconi Blvd  WB - #1798,,42.993244,-81.167201,,,,,,0
TRAFSTE1,1799,Trafalgar at Stevenson Ave EB - #1799,,42.986995,-81.189037,,,,,,0
TRAFSTE2,1800,Trafalgar at Stevenson Ave WB - #1800,,42.986732,-81.190088,,,,,,0
TRAFTHO1,1801,Trafalgar at Thorne Ave EB - #1801,,42.987655,-81.18663,,,,,,0
TRAFTHO2,1802,Trafalgar at Thorne WB - #1802,,42.987559,-81.18716,,,,,,0
TRAFVAN1,1803,Trafalgar at Vancouver  EB - #1803,,42.989143,-81.181387,,,,,,0
TRAFVAN2,1804,Trafalgar at Vancouver  WB - #1804,,42.989093,-81.181802,,,,,,0
TWEECOU2,1810,Tweedsmuir at Court Lane East WB - #1810,,42.982252,-81.183322,,,,,,0
TWEECOU4,1811,Tweedsmuir at Court Lane West WB - #1811,,42.982365,-81.185867,,,,,,0
TWEEELLE,1812,Tweedsmuir at Ellesworth WB - #1812,,42.983016,-81.187912,,,,,,0
TWEEHALE,1813,Tweedsmuir at Hale  WB - #1813,,42.982862,-81.191508,,,,,,0
TWEEJASP,1814,Tweedsmuir at Jasper WB - #1814,,42.983139,-81.189357,,,,,,0
UNIVHOS1,1816,University Hospital NB - #1816,,43.013585,-81.274229,,,,,,0
UNIVHOS2,1817,Universtiy Hospital SB - #1817,,43.012631,-81.273926,,,,,,0
UNIVRIC1,1818,University Main Gates EB - #1818,,43.008938,-81.261536,,,,,,0
UNIVRIC2,1819,University Main Gates WB - #1819,,43.008913,-81.262137,,,,,,0
UNIVSUN1,1820,University Dr at Sunset EB - #1820,,43.007727,-81.26561,,,,,,0
UNIVSUN2,1821,Elgin Hall WB - #1821,,43.007963,-81.265357,,,,,,0
UPPECHI4,1825,Upper Queens North of Chiddington SB - #1825,,42.95352,-81.240689,,,,,,0
UPPECOM1,1826,Upper Queens at Commissioners Rd NB - #1826,,42.957458,-81.241439,,,,,,0
UPPECOM2,1827,Upper Queens at Commissioners Rd SB - #1827,,42.957062,-81.24153,,,,,,0
VALEADEV,1832,Valetta at Adevon WB - #1832,,42.975224,-81.301735,,,,,,0
VALECAYL,1833,Valetta at Cayley Dr WB - #1833,,42.976208,-81.295904,,,,,,0
VALECRAM,1834,Valetta at Cramston Cres EB - #1834,,42.975337,-81.303691,,,,,,0
VALEDER2,1835,Valetta east of Deerpark Cr WB - #1835,,42.974878,-81.306085,,,,,,0
VALEDER4,1836,Valetta West of Deerpark WB - #1836,,42.973494,-81.306776,,,,,,0
VALEHIB1,1837,Valetta at Hibicus EB - #1837,,42.972508,-81.30825,,,,,,0
VALEHIB2,1838,Valetta at Hibicus  WB - #1838,,42.972441,-81.308761,,,,,,0
VALEHYP1,1839,Valetta at Hyde Park EB - #1839,,42.968761,-81.315413,,,,,,0
VALEHYP2,1840,Valetta at Hyde Park WB - #1840,,42.968863,-81.315273,,,,,,0
VALEOAKR,1841,Valetta at Oakridge Dr EB - #1841,,42.976409,-81.294914,,,,,,0
VALEOPK2,1843,Valetta at Oak Park EB - #1843,,42.973202,-81.30679,,,,,,0
VALEPLA1,1844,Valetta at Plantation Rd EB - #1844,,42.971157,-81.312919,,,,,,0
VALEPLA2,1845,Valetta at Plantation Rd WB - #1845,,42.971028,-81.313638,,,,,,0
VALESAL1,1846,Valetta & Salway Place EB - #1846,,42.972067,-81.309793,,,,,,0
VALESHR1,1847,Valetta at Shrene Terrace EB - #1847,,42.975006,-81.299449,,,,,,0
VALESHR2,1848,Valetta at Shrene Terrace WB - #1848,,42.975439,-81.29854,,,,,,0
VALEWOO1,1849,Valetta at Woodborough St EB - #1849,,42.97011,-81.314576,,,,,,0
VALEWOO2,1850,Valetta at Woodborough St WB - #1850,,42.970037,-81.314657,,,,,,0
VERUEDEN,1852,Verulam at Eden SB - #1852,,42.947258,-81.231175,,,,,,0
VICTCOMM,1854,Victoria Hospital at Commissioners NB - #1854,,42.959454,-81.223182,,,,,,0
VICTLOT9,1855,Victoria Hospital Cancer Centre SB - #1855,,42.959952,-81.228915,,,,,,0
VICTMUBU,1856,Victoria Hospital at Medical Unit Building - #1856,,42.961257,-81.221941,,,,,,0
VICTWES1,1857,Victoria Hospital at Western Counties EB - #1857,,42.959117,-81.223662,,,,,,0
VICTZONB,1859,Victoria Hospital & Baseline Rd Ent WB - #1859,,42.961443,-81.226937,,,,,,0
VISCCOM2,1872,Viscount AT Commissioners SB - #1872,,42.955816,-81.269168,,,,,,0
VISCCRAN,1873,Viscount at Cranbrook WB - #1873,,42.944409,-81.302864,,,,,,0
VISCFARN,1874,Viscount at Farnham Rd WB - #1874,,42.945708,-81.295842,,,,,,0
VISCFOXM,1875,Viscount at Foxmill Cr WB - #1875,,42.947583,-81.284005,,,,,,0
VISCGAL1,1876,Viscount at Galloway Cr FS NB - #1876,,42.95146,-81.268015,,,,,,0
VISCGAL2,1877,Viscount South of Galloway Cr SB - #1877,,42.950234,-81.268816,,,,,,0
VISCGAL3,1878,Viscount at Galloway Cr NS NB - #1878,,42.949847,-81.269034,,,,,,0
VISCGARD,1879,Viscount at Gardenvale WB - #1879,,42.947631,-81.280906,,,,,,0
VISCPIVA,1883,Viscount at Pine Valley Dr EB - #1883,,42.947553,-81.280877,,,,,,0
VISCSTEE,1884,Viscount at Steeplechase EB - #1884,,42.947528,-81.283968,,,,,,0
VISCTAV1,1885,Viscount at Tavistock Rd NB - #1885,,42.953716,-81.268278,,,,,,0
VISCTAV2,1886,Viscount at Tavistock Rd 1 SB - #1886,,42.95324,-81.268281,,,,,,0
VISCVIGR,1888,Viscount at Village Green WB - #1888,,42.944876,-81.299283,,,,,,0
VISCWON1,1889,Saunders Secondary School EB - #1889,,42.946666,-81.291751,,,,,,0
VISCWON2,1890,Viscount East of Wonderland WB - #1890,,42.947195,-81.288537,,,,,,0
VISCWON3,1891,Viscount East of Wonderland EB - #1891,,42.947173,-81.288021,,,,,,0
VISCWON5,1893,Viscount West of Wonderland EB - #1893,,42.946911,-81.289895,,,,,,0
WAVECAS1,1896,Wavell at Castle Dr EB - #1896,,42.999161,-81.170685,,,,,,0
WAVECAS2,1897,Wavell at Castle Dr WB - #1897,,42.999564,-81.169557,,,,,,0
WAVECLA1,1898,Wavell East of Clarke Rd EB - #1898,,42.998854,-81.171841,,,,,,0
WAVECLA2,1899,Wavell at Clarke WB - #1899,,42.998523,-81.173288,,,,,,0
WAVEDUN2,1903,2040 Wavell SB - #1903,,43.004325,-81.168777,,,,,,0
WAVEDUN4,1905,1990 Wavell SB - #1905,,43.002382,-81.167767,,,,,,0
WAVEDUN6,1906,Wavell at Dundas SB - #1906,,43.00596,-81.169634,,,,,,0
WAVEEDM1,1907,Wavell at Edmonton St EB - #1907,,42.99618,-81.18115,,,,,,0
WAVEEDM2,1908,Wavell at Edmonton St WB - #1908,,42.996438,-81.180556,,,,,,0
WAVEKIW1,1910,Wavell at Kiwanis Park Dr EB - #1910,,42.993332,-81.189834,,,,,,0
WAVEKIW2,1911,Wavell at Kiwanis Park Dr WB - #1911,,42.993712,-81.189514,,,,,,0
WAVEMER1,1912,Wavell East of Merlin Cr EB - #1912,,42.997589,-81.176181,,,,,,0
WAVEMER2,1913,Wavell at Merlin Cr WB - #1913,,42.99757,-81.176573,,,,,,0
WAVESASK,1915,Wavell at Saskatoon St WB - #1915,,42.994743,-81.186617,,,,,,0
WAVEVANC,1916,Wavell at Vancouver St. EB - #1916,,42.994928,-81.185574,,,,,,0
WAVEWIN2,1918,Wavell at Winnipeg Blvd WB - #1918,,42.99567,-81.183263,,,,,,0
WELLALEX,1922,Wellington & Alexandra St NB - #1922,,42.967398,-81.232396,,,,,,0
WELLBAS1,1923,Wellington at South of BaselineNB - #1923,,42.961193,-81.230777,,,,,,0
WELLBAS2,1924,Wellington at Baseline SB - #1924,,42.961977,-81.231306,,,,,,0
WELLBOND,1925,Wellington at Bond  NB - #1925,,42.968858,-81.234644,,,,,,0
WELLBRA1,1926,Wellington North of Bradley  NB - #1926,,42.935398,-81.223745,,,,,,0
WELLBRA2,1927,Wellington at Bradley  SB - #1927,,42.933922,-81.223468,,,,,,0
WELLCHES,1929,Wellington at Chester NB - #1929,,42.96436,-81.231661,,,,,,0
WELLCOLG,1930,Wellington at Colgrove Pl SB - #1930,,42.970156,-81.236499,,,,,,0
WELLCOM1,1931,Wellington at Commissioners NB - #1931,,42.958872,-81.230199,,,,,,0
WELLCOM4,1933,Wellington South of Commissioners SB - #1933,,42.957854,-81.230256,,,,,,0
WELLCRES,1934,Wellington at Creston Ave NB - #1934,,42.946286,-81.227132,,,,,,0
WELLDEAR,1935,Wellington at Dearness NB - #1935,,42.929847,-81.219712,,,,,,0
WELLDUFF,1936,Wellington at  Dufferin St NB - #1936,,42.987394,-81.246459,,,,,,0
WELLDUN1,1937,Wellington North of Dundas St NB - #1937,,42.98529,-81.245396,,,,,,0
WELLDUN2,1938,Wellington at Dundas SB - #1938,,42.984565,-81.245276,,,,,,0
WELLDUN3,1939,Wellington South of Dundas St NB - #1939,,42.984487,-81.244884,,,,,,0
WELLEXE1,1940,Wellington at Exeter NB - #1940,,42.926829,-81.217786,,,,,,0
WELLEXE2,1941,Wellington at Exeter SB - #1941,,42.927087,-81.2183,,,,,,0
WELLGRA1,1942,Wellington at Grand Ave NB - #1942,,42.972393,-81.238086,,,,,,0
WELLGRA2,1943,Wellington at Grand SB - #1943,,42.972119,-81.23806,,,,,,0
WELLGRE1,1944,Wellington at Grey St NB - #1944,,42.978105,-81.241688,,,,,,0
WELLGRE2,1945,Wellington at Grey SB - #1945,,42.977378,-81.241642,,,,,,0
WELLHOR1,1947,Wellington North of Horton NB - #1947,,42.98049,-81.242866,,,,,,0
WELLHOR2,1948,Wellington at Horton SB - #1948,,42.979808,-81.242895,,,,,,0
WELLHOR3,1949,Wellington South of Horton  NB - #1949,,42.979975,-81.242637,,,,,,0
WELLMCL1,1950,Wellington at McClary AVE NB - #1950,,42.970589,-81.236686,,,,,,0
WELLMON1,1952,Wellington at Montgomery Gate NB - #1952,,42.939082,-81.224643,,,,,,0
WELLMON2,1953,Wellington South of Montgomery Gate SB - #1953,,42.936868,-81.224381,,,,,,0
WELLMON4,1954,Wellington North of Montgomery G.t SB - #1954,,42.939705,-81.225036,,,,,,0
WELLNAD1,1956,705 Wellington SB - #1956,,42.94844,-81.228036,,,,,,0
WELLNADI,1957,Wellington at Creston SB - #1957,,42.946946,-81.227657,,,,,,0
WELLPERC,1958,Wellington at Percy SB - #1958,,42.963536,-81.231625,,,,,,0
WELLQUE2,1960,Wellington at Queens Ave SB - #1960,,42.985598,-81.245841,,,,,,0
WELLRAYW,1961,Wellington at Raywood NB - #1961,,42.968293,-81.233614,,,,,,0
WELLSDA1,1963,Wellington South of Southdale NB - #1963,,42.942563,-81.225428,,,,,,0
WELLSDA2,1964,Wellington at Southdale SB - #1964,,42.944319,-81.226408,,,,,,0
WELLSDA3,1965,Wellington North of Southdale Rd NB - #1965,,42.944743,-81.22623,,,,,,0
WELLSOU1,1968,Wellington at  South St NB - #1968,,42.975691,-81.240519,,,,,,0
WELLSOU2,1969,Wellington at South SB - #1969,,42.975173,-81.240561,,,,,,0
WELLTHJA,1970,Wellington at Thomas Janes SB - #1970,,42.965569,-81.232118,,,,,,0
WELLWAT1,1971,Wellington at Waterman NB - #1971,,42.956452,-81.229685,,,,,,0
WELLWAT2,1972,Wellington at Waterman SB - #1972,,42.954466,-81.229486,,,,,,0
WELLWELL,1974,Wellington at Wellington Cres SB - #1974,,42.968432,-81.234085,,,,,,0
WELLWIL1,1975,Wellington South of Wilkins St NB - #1975,,42.951107,-81.228451,,,,,,0
WELLWIL3,1977,Wellington North of Wilkins NB - #1977,,42.9546,-81.229335,,,,,,0
WELLWIL4,1978,Wellington South of Wilkins SB - #1978,,42.951023,-81.228688,,,,,,0
WELLYOR1,1979,Wellington at York NB - #1979,,42.982917,-81.244106,,,,,,0
WELLYOR2,1980,Wellington at York SB - #1980,,42.982963,-81.244483,,,,,,0
WESTAMB1,1983,Western at Ambleside Dr NB - #1983,,43.015448,-81.276724,,,,,,0
WESTAMB2,1984,Western at Ambleside Dr SB - #1984,,43.018039,-81.278181,,,,,,0
WESTBAS1,1985,Westminster at Baseline Rd NB - #1985,,42.964112,-81.224824,,,,,,0
WESTBAS2,1986,Westminster at Baseline Rd SB - #1986,,42.964256,-81.22495,,,,,,0
WESTELG1,1988,Western at Elgin Dr NB - #1988,,43.010811,-81.277338,,,,,,0
WESTELG2,1989,Huron College - #1989,,43.008253,-81.277301,,,,,,0
WESTESSE,1991,Western at Essex St NB - #1991,,42.995468,-81.266679,,,,,,0
WESTHOL1,1992,Western at Hollywood Cres NB - #1992,,42.996215,-81.27057,,,,,,0
WESTHOL2,1993,Western at Hollywood Crt SB - #1993,,42.996161,-81.27083,,,,,,0
WESTLAM2,1996,Western at Lambton  SB - #1996,,43.005491,-81.276961,,,,,,0
WESTMAL1,1997,Westmount Mall at Stop 1 - #1997,,42.947415,-81.29255,,,,,,0
WESTMAL2,1998,Westmount Mall at Stop 2 - #1998,,42.947407,-81.292334,,,,,,0
WESTMAL3,1999,Westmount Mall at Stop 3 - #1999,,42.947484,-81.292059,,,,,,0
WESTPLA1,2001,Western at Platts Lane NB - #2001,,42.996613,-81.274624,,,,,,0
WESTPLA2,2002,Western at Platts Lane SB - #2002,,42.996341,-81.274171,,,,,,0
WESTSAR2,2003,Western at Sarnia Rd SB - #2003,,43.001194,-81.276529,,,,,,0
WESTSAR4,2004,Althouse College - #2004,,42.999141,-81.276379,,,,,,0
WESTWHE1,2007,Westminster at Whetter Ave NB - #2007,,42.965611,-81.225135,,,,,,0
WESTWHE2,2008,Westminster at Whetter Ave SB - #2008,,42.966196,-81.225409,,,,,,0
WEXFADMI,2009,Wexford at Admiral Dr. SB - #2009,,42.996197,-81.164915,,,,,,0
WEXFROY1,2010,Wexford at Royal Cr NB - #2010,,42.997986,-81.165923,,,,,,0
WEXFROY2,2011,Wexford at Royal Cr SB - #2011,,42.997897,-81.165965,,,,,,0
WHARBAS1,2015,Wharncliffe & Base Line FS NB - #2015,,42.959796,-81.261022,,,,,,0
WHARBAS2,2016,Wharncliffe at BaseLine NS SB - #2016,,42.959545,-81.261148,,,,,,0
WHARBYR1,2022,Wharncliffe at Byron NB - #2022,,42.973704,-81.262004,,,,,,0
WHARBYR2,2023,Wharncliffe at Byron  SB - #2023,,42.974058,-81.262197,,,,,,0
WHARCENT,2024,Wharncliffe at Center SB - #2024,,42.961302,-81.261271,,,,,,0
WHARCOM1,2026,Wharncliffe at Commissioners NB - #2026,,42.957951,-81.260699,,,,,,0
WHARCOM2,2027,Wharncliffe at Commissioners SB - #2027,,42.957599,-81.260802,,,,,,0
WHARDEVO,2029,Wharncliffe at Devonshire  NB - #2029,,42.962375,-81.2612,,,,,,0
WHARELM1,2031,Wharncliffe at Elmwood NB - #2031,,42.969997,-81.261765,,,,,,0
WHARELM2,2032,Wharncliffe at Elmwood SB - #2032,,42.970327,-81.261912,,,,,,0
WHAREME1,2033,Wharncliffe at Emery NB - #2033,,42.964157,-81.261322,,,,,,0
WHAREME2,2034,Wharncliffe at Emery SB - #2034,,42.963383,-81.261459,,,,,,0
WHAREMPR,2035,Wharncliffe at Blackfriars NB - #2035,,42.989011,-81.263182,,,,,,0
WHAREUCL,2037,Wharncliffe at Euclid NB - #2037,,42.97506,-81.262093,,,,,,0
WHARLEXI,2041,Wharncliffe at Lexington  SB - #2041,,42.986463,-81.263031,,,,,,0
WHARMCDO,2042,Western at Essex SB - #2042,,42.995329,-81.266835,,,,,,0
WHARMOIR,2043,Wharncliffe at Moir NB - #2043,,42.986267,-81.262822,,,,,,0
WHARMPL1,2044,Wharncliffe at Mount Pleasant NB - #2044,,42.984451,-81.262743,,,,,,0
WHARMPL2,2045,Wharncliffe at Mt. Pleasant Ave SB - #2045,,42.984249,-81.262931,,,,,,0
WHAROXF1,2046,Wharncliffe at Oxford NB - #2046,,42.992239,-81.264852,,,,,,0
WHAROXF2,2047,Wharncliffe at Oxford SB - #2047,,42.992144,-81.265068,,,,,,0
WHARPAUL,2049,Wharncliffe at Paul SB - #2049,,42.98908,-81.263431,,,,,,0
WHARRIG1,2050,Wharncliffe at The Ridgeway NB - #2050,,42.979274,-81.262382,,,,,,0
WHARRIG2,2051,Wharncliffe at The Ridgeway SB - #2051,,42.979557,-81.262542,,,,,,0
WHARTEC1,2054,Wharncliffe at Tecumseh NB - #2054,,42.967274,-81.261544,,,,,,0
WHARTEC2,2055,Wharncliffe at Tecumseh SB - #2055,,42.967059,-81.261704,,,,,,0
WHARWDAL,2056,Wharncliffe at Westdale SB - #2056,,42.944526,-81.257707,,,,,,0
WHARWYAT,2057,Wharncliffe at Wyatt SB - #2057,,42.982171,-81.26279,,,,,,0
WHITOMA3,2060,White Oaks Mall Stop 3 - #2060,,42.932033,-81.222974,,,,,,0
WHITOMA1,2061,White Oaks Mall Stop 1 - #2061,,42.931378,-81.22283,,,,,,0
WHITOMA2,2062,White Oaks Mall Stop 2 - #2062,,42.931714,-81.222633,,,,,,0
WHITOMA4,2063,White Oaks Mall Stop 4 - #2063,,42.932158,-81.223251,,,,,,0
WILKCHI1,2066,Wilkins at Chiddington Gate NB - #2066,,42.950843,-81.234488,,,,,,0
WILKCHI2,2067,Wilkins at Chiddington Gate SB - #2067,,42.951127,-81.234432,,,,,,0
WILLDEAR,2068,Willow at Dearness EB - #2068,,42.938624,-81.220898,,,,,,0
WILLOSG1,2069,Willow at Osgoode  EB - #2069,,42.938917,-81.218758,,,,,,0
WILLOSG2,2070,Willow at Osgoode WB - #2070,,42.93894,-81.218681,,,,,,0
WILLREGE,2071,William at Regent SB - #2071,,43.009705,-81.245297,,,,,,0
WILTSIS4,2075,Wilton Grove at Sise Rd WB - #2075,,42.927417,-81.201219,,,,,,0
WINDADE1,2076,703 Windermere EB - #2076,,43.022076,-81.252742,,,,,,0
WINDADE2,2077,Windermere at Adelaide WB - #2077,,43.022906,-81.250098,,,,,,0
WINDADE4,2079,Windermere between Adelaide & Doon WB - #2079,,43.021931,-81.253338,,,,,,0
WINDDOO2,2080,Windermere at Doon Dr  2 WB - #2080,,43.020433,-81.258534,,,,,,0
WINDDOO3,2081,655 - 665 Windermere EB - #2081,,43.021409,-81.254996,,,,,,0
WINDDOO4,2082,Windermere at Doon Dr 1 WB - #2082,,43.021463,-81.254986,,,,,,0
WINDRIC1,2083,Windermere at Richmond EB - #2083,,43.016099,-81.272653,,,,,,0
WINDRIC2,2084,Windermere at Richmond  WB - #2084,,43.016058,-81.273063,,,,,,0
WINDTAL1,2085,Windermere at Tallwood EB - #2085,,43.017334,-81.269007,,,,,,0
WINDTAL2,2086,Windermere at Tallwood WB - #2086,,43.017494,-81.268651,,,,,,0
WONDALDE,2095,Wonderland at Aldersbrook Rd SB - #2095,,43.016218,-81.309195,,,,,,0
WONDATTA,2096,Wonderland at Attawandaron Gt. SB - #2096,,43.014409,-81.308227,,,,,,0
WONDBEA1,2097,Wonderland at Beaverbrook NB - #2097,,42.99006,-81.295692,,,,,,0
WONDBEA2,2098,Wonderland at Beaverbrook Ave SB - #2098,,42.989438,-81.295648,,,,,,0
WONDBLAC,2099,Wonderland at Blackacres Blvd SB - #2099,,43.010186,-81.305943,,,,,,0
WONDCOM1,2100,Wonderland South of Commissioners NB - #2100,,42.95344,-81.290359,,,,,,0
WONDCOM2,2101,Wonderland at Commissioners SB - #2101,,42.953736,-81.290681,,,,,,0
WONDCOM3,2102,Wonderland North of Commissioners NB - #2102,,42.955837,-81.290977,,,,,,0
WONDFAR1,2103,Wonderland at Costco South Entrance NB - #2103,,42.986003,-81.293578,,,,,,0
WONDFAR2,2104,Wonderland North of Farrah SB - #2104,,42.985811,-81.293766,,,,,,0
WONDFAR3,2105,Wonderland North of Farrah NB - #2105,,42.987627,-81.294437,,,,,,0
WONDFAR4,2106,Wonderland North of Farrah Rd SB - #2106,,42.987043,-81.294428,,,,,,0
WONDGAIN,2107,Wonderland at Gainsborough NB - #2107,,43.007368,-81.304338,,,,,,0
WONDKIW1,2108,Wonderland at Kingsway  NB - #2108,,42.97895,-81.29008,,,,,,0
WONDKIW2,2109,Wonderland at Kingsway Ave SB - #2109,,42.979114,-81.290392,,,,,,0
WONDMMA1,2111,Wonderland North of McMaster NB - #2111,,42.943955,-81.287721,,,,,,0
WONDMMA2,2112,Wonderland South of McMaster SB - #2112,,42.942987,-81.2865,,,,,,0
WONDMMA3,2113,Wonderland South of McMaster NB - #2113,,42.942913,-81.285326,,,,,,0
WONDMMA4,2114,Wonderland North of McMaster SB - #2114,,42.944487,-81.288397,,,,,,0
WONDOXF1,2115,Wonderland North of Oxford  NB - #2115,,42.98418,-81.292694,,,,,,0
WONDOXF2,2116,Wonderland North of Oxford SB - #2116,,42.984199,-81.292946,,,,,,0
WONDOXF3,2117,Wonderland at Oxford St NB - #2117,,42.982517,-81.29182,,,,,,0
WONDOXF4,2118,Wonderland South of Oxford SB - #2118,,42.981865,-81.29174,,,,,,0
WONDPVA1,2119,Wonderland at PineValley Gate NB - #2119,,42.942462,-81.283426,,,,,,0
WONDPVA2,2120,Wonderland at Pine Valley Blvd SB - #2120,,42.942327,-81.283654,,,,,,0
WONDPVA4,2121,Wonderland at  PineValley Lane SB - #2121,,42.941199,-81.28219,,,,,,0
WONDRIV1,2122,Wonderland at Riverside NB - #2122,,42.976791,-81.289775,,,,,,0
WONDRIV2,2123,Wonderland at Riverside Dr SB - #2123,,42.976033,-81.290474,,,,,,0
WONDROSE,2124,Wonderland at Rosecliffe Terr. SB - #2124,,42.959528,-81.293657,,,,,,0
WONDSAR1,2125,Sarnia at Wonderland WB - #2125,,42.995739,-81.29845,,,,,,0
WONDSDA1,2128,Wonderland at Southdale NB - #2128,,42.939594,-81.281397,,,,,,0
WONDSPR1,2132,Wonderland at Springbank NB - #2132,,42.964403,-81.293102,,,,,,0
WONDTEE1,2134,Wonderland at Teeple Terrance NB - #2134,,42.959046,-81.293315,,,,,,0
WONDVIL1,2135,Wonderland at Village Green NB - #2135,,42.95074,-81.289716,,,,,,0
WONDVIL2,2136,Wonderland at VillageGreen Ave SB - #2136,,42.951463,-81.290115,,,,,,0
WONDVIS2,2138,Wonderland at Viscount NS1 SB - #2138,,42.948855,-81.289568,,,,,,0
WONDVIS3,2139,780 Wonderland Rd NB - #2139,,42.948946,-81.289303,,,,,,0
WOODCAM1,2140,Woodward at Cambridge NB - #2140,,42.988255,-81.270527,,,,,,0
WOODCAM2,2141,Woodward at Cambridge SB - #2141,,42.988327,-81.270649,,,,,,0
WOODEDI1,2142,Woodward at Edinburgh  NB - #2142,,42.986836,-81.269791,,,,,,0
WOODEDI2,2143,Woodward at Edinburgh SB - #2143,,42.986627,-81.269737,,,,,,0
WOODRIVE,2144,Woodward at Riverside  NB - #2144,,42.983507,-81.269484,,,,,,0
WOODTOZ2,2146,Woodward at Tozer Ave SB - #2146,,42.984804,-81.269627,,,,,,0
YORKADE1,2154,York at Adelaide EB - #2154,,42.986345,-81.230015,,,,,,0
YORKADE2,2155,York at Adelaide WB - #2155,,42.986415,-81.230103,,,,,,0
YORKCOL1,2157,York at Colborne EB - #2157,,42.984043,-81.238324,,,,,,0
YORKCOL2,2158,York at Colborne WB - #2158,,42.983981,-81.238888,,,,,,0
YORKLYL1,2161,York at Lyle EB - #2161,,42.987086,-81.227262,,,,,,0
YORKLYL2,2162,York at Lyle WB - #2162,,42.986971,-81.228111,,,,,,0
YORKMAI1,2163,York at Maitland EB - #2163,,42.984718,-81.235931,,,,,,0
YORKMAI2,2164,York at Maitland WB - #2164,,42.98496,-81.23544,,,,,,0
YORKREC1,2165,York at Rectory EB - #2165,,42.987526,-81.222993,,,,,,0
YORKREC2,2166,York at Rectory WB - #2166,,42.987914,-81.22394,,,,,,0
YORKTHA1,2170,York at Thames EB - #2170,,42.979448,-81.255056,,,,,,0
YORKTHA2,2171,York at Thames WB - #2171,,42.979536,-81.255353,,,,,,0
YORKWAT1,2172,York at Waterloo EB - #2172,,42.983467,-81.240461,,,,,,0
YORKWAT2,2173,York at Waterloo WB - #2173,,42.983498,-81.240776,,,,,,0
YORKWIL1,2175,York at William EB - #2175,,42.985372,-81.233601,,,,,,0
YORKWIL2,2176,York at William WB - #2176,,42.985708,-81.232685,,,,,,0
YXUTERM,2179,London Airport - #2179,,43.027719,-81.148702,,,,,,0
ADELLEA7,2185,Adelaide north of Leathorne 3 NB - #2185,,42.965978,-81.221654,,,,,,0
ADELWILL,2186,Adelaide at Willowdale SB - #2186,,43.02927,-81.251929,,,,,,0
ALDEALD2,2188,Aldersbrook Gt at Aldersbrook Rd SB - #2188,,43.014303,-81.321415,,,,,,0
AMBLGRN2,2190,Ambleside at Grangeover WB - #2190,,43.016439,-81.290811,,,,,,0
BASEWHA1,2194,Base Line at Wharncliffe EB - #2194,,42.959332,-81.259828,,,,,,0
BERKBER1,2195,Berkshire at Berkshire Place NB - #2195,,42.962777,-81.288488,,,,,,0
BERKBER2,2196,Berkshire at Berkshire Place SB - #2196,,42.962676,-81.288377,,,,,,0
BERKGAR2,2198,Berkshire south of Gardenwood SB - #2198,,42.962572,-81.28437,,,,,,0
BRADADE3,2203,Bradley at Adelaide EB - #2203,,42.935911,-81.209743,,,,,,0
BRADWIL4,2205,Bradley at Willow 2 WB - #2205,,42.934989,-81.218937,,,,,,0
BRADWOPS,2206,White Oaks Elementary School - #2206,,42.9342,-81.232633,,,,,,0
BRYDCORN,2207,Brydges at Cornish EB - #2207,,42.991416,-81.192435,,,,,,0
BRYDGRAY,2208,Brydges at Graydon WB - #2208,,42.992032,-81.191809,,,,,,0
CHEABRA2,2209,Cheapside at Elliott WB - #2209,,43.007531,-81.235149,,,,,,0
CLARWHI2,2212,Clarke at Whitney SB - #2212,,43.002719,-81.174882,,,,,,0
COMMBOL1,2213,Commissioners at Boler EB - #2213,,42.959432,-81.332109,,,,,,0
COMMMED1,2215,Commissioners at Meadowlilly EB - #2215,,42.963507,-81.18508,,,,,,0
COMMMED2,2216,Commissioners at Meadowlilly WB - #2216,,42.963598,-81.186234,,,,,,0
COMMWCO1,2217,Commissioners at Western Counties EB - #2217,,42.958442,-81.218679,,,,,,0
DUNDMCOR,2219,Dundas at McCormick Blvd WB - #2219,,42.994537,-81.2121,,,,,,0
EMERRIDG,2220,Emery at Ridgewood WB - #2220,,42.964458,-81.275884,,,,,,0
FANCOLL2,2223,Fanshawe College Stop 2 - #2223,,43.010981,-81.200959,,,,,,0
FANCOLL3,2224,Fanshawe College Stop 3 - #2224,,43.011058,-81.20068,,,,,,0
FANCOLL4,2225,Fanshawe College Stop 5 - #2225,,43.013262,-81.199206,,,,,,0
FANCOLL5,2226,Fanshawe College Stop 6 - #2226,,43.011165,-81.199804,,,,,,0
